Iter  Part  GoF  Model_Output  
56  8   1.5635562E+02   1.5635562E+02  
56  9   3.6645048E+00   3.6645048E+00  
56  10   3.1654762E+00   3.1654762E+00  
56  11   4.2458860E+00   4.2458860E+00  
56  12   1.2423537E+00   1.2423537E+00  
56  13   5.9464165E-01   5.9464165E-01  
56  14   1.5819114E+01   1.5819114E+01  
56  15   6.2708281E+00   6.2708281E+00  
56  16   1.1728655E+01   1.1728655E+01  
56  17   2.0118712E+00   2.0118712E+00  
56  18   6.6414661E+00   6.6414661E+00  
56  19   1.4275234E+01   1.4275234E+01  
56  20   3.3589424E+00   3.3589424E+00  
56  21   1.8303694E+00   1.8303694E+00  
56  22   1.5635562E+02   1.5635562E+02  
56  23   5.7674135E+00   5.7674135E+00  
56  24   8.7259130E+00   8.7259130E+00  
56  25   6.6455825E+00   6.6455825E+00  
56  26   1.4686920E+01   1.4686920E+01  
56  27   3.7277527E+00   3.7277527E+00  
56  28   3.4690334E+01   3.4690334E+01  
56  29   2.1126951E+01   2.1126951E+01  
56  30   5.7327299E+00   5.7327299E+00  
56  31   3.4568292E+00   3.4568292E+00  
56  32   3.2635654E+00   3.2635654E+00  
56  33   5.1627997E+00   5.1627997E+00  
56  34   3.5255119E+00   3.5255119E+00  
56  35   3.8581925E+00   3.8581925E+00  
56  36   2.1516901E+01   2.1516901E+01  
56  37   3.5566772E+00   3.5566772E+00  
56  38   1.5635562E+02   1.5635562E+02  
56  39   3.8654880E+00   3.8654880E+00  
56  40   3.6909304E+00   3.6909304E+00  
57  1   1.5635562E+02   1.5635562E+02  
57  2   4.9822520E+00   4.9822520E+00  
57  3   3.3933469E+00   3.3933469E+00  
57  4   8.2566736E+00   8.2566736E+00  
57  5   3.3149088E+00   3.3149088E+00  
57  6   1.3766834E+01   1.3766834E+01  
57  7   5.2380458E+00   5.2380458E+00  
57  8   3.9121386E+00   3.9121386E+00  
57  9   4.3117042E+00   4.3117042E+00  
57  10   7.6549677E+00   7.6549677E+00  
57  11   5.3438568E+00   5.3438568E+00  
57  12   5.9439192E+00   5.9439192E+00  
57  13   8.2677930E-01   8.2677930E-01  
57  14   2.3245775E+01   2.3245775E+01  
57  15   5.3180255E+00   5.3180255E+00  
57  16   1.5635562E+02   1.5635562E+02  
57  17   2.0827327E+00   2.0827327E+00  
57  18   6.7675129E+00   6.7675129E+00  
57  19   2.0921230E+01   2.0921230E+01  
57  20   3.3763886E+00   3.3763886E+00  
57  21   1.8344191E+00   1.8344191E+00  
57  22   8.7918728E+01   8.7918728E+01  
57  23   9.5918760E+00   9.5918760E+00  
57  24   1.5635562E+02   1.5635562E+02  
57  25   7.9969597E+00   7.9969597E+00  
57  26   3.4893068E+00   3.4893068E+00  
57  27   1.5635562E+02   1.5635562E+02  
57  28   1.4885069E+01   1.4885069E+01  
57  29   1.0964979E+01   1.0964979E+01  
57  30   1.1539264E+01   1.1539264E+01  
57  31   3.1485149E+00   3.1485149E+00  
57  32   3.4509231E+00   3.4509231E+00  
57  33   4.1559935E+00   4.1559935E+00  
57  34   3.5120974E+00   3.5120974E+00  
57  35   4.3835113E+00   4.3835113E+00  
57  36   2.8090998E+01   2.8090998E+01  
57  37   4.8311700E+00   4.8311700E+00  
57  38   7.1918841E+00   7.1918841E+00  
57  39   2.7884817E+00   2.7884817E+00  
57  40   3.1964059E+00   3.1964059E+00  
58  1   1.5635562E+02   1.5635562E+02  
58  2   2.0205613E+01   2.0205613E+01  
58  3   7.5943483E+00   7.5943483E+00  
58  4   1.0180637E+01   1.0180637E+01  
58  5   5.2407782E+00   5.2407782E+00  
58  6   1.0808504E+01   1.0808504E+01  
58  7   4.3772656E+00   4.3772656E+00  
58  8   8.4493091E+00   8.4493091E+00  
58  9   1.3478573E+01   1.3478573E+01  
58  10   9.6402067E+00   9.6402067E+00  
58  11   4.3438262E+00   4.3438262E+00  
58  12   7.1981670E+00   7.1981670E+00  
58  13   8.5360807E-01   8.5360807E-01  
58  14   1.4575470E+01   1.4575470E+01  
58  15   3.8536254E+00   3.8536254E+00  
58  16   3.7106087E+00   3.7106087E+00  
58  17   1.8046393E+00   1.8046393E+00  
58  18   2.9692241E+00   2.9692241E+00  
58  19   1.7521470E+01   1.7521470E+01  
58  20   3.8507595E+00   3.8507595E+00  
58  21   1.8046201E+00   1.8046201E+00  
58  22   4.4352239E+00   4.4352239E+00  
58  23   3.8835726E+00   3.8835726E+00  
58  24   1.5635562E+02   1.5635562E+02  
58  25   2.5380984E+00   2.5380984E+00  
58  26   5.7314663E+00   5.7314663E+00  
58  27   8.7920123E+01   8.7920123E+01  
58  28   1.2356533E+01   1.2356533E+01  
58  29   2.5586234E+01   2.5586234E+01  
58  30   8.4819632E+00   8.4819632E+00  
58  31   3.4823932E+00   3.4823932E+00  
58  32   1.5635562E+02   1.5635562E+02  
58  33   7.3243568E+00   7.3243568E+00  
58  34   2.9180650E+00   2.9180650E+00  
58  35   3.1712817E+00   3.1712817E+00  
58  36   2.0352880E+01   2.0352880E+01  
58  37   4.8527982E+00   4.8527982E+00  
58  38   3.5891543E+00   3.5891543E+00  
58  39   3.4942629E+00   3.4942629E+00  
58  40   3.3467099E+00   3.3467099E+00  
59  1   1.5635562E+02   1.5635562E+02  
59  2   9.3413490E+00   9.3413490E+00  
59  3   8.0819203E+00   8.0819203E+00  
59  4   1.1735131E+01   1.1735131E+01  
59  5   1.0693862E+01   1.0693862E+01  
59  6   6.4215770E+00   6.4215770E+00  
59  7   3.8120209E+00   3.8120209E+00  
59  8   3.6390607E+01   3.6390607E+01  
59  9   3.1724490E+00   3.1724490E+00  
59  10   1.2677971E+01   1.2677971E+01  
59  11   1.5635562E+02   1.5635562E+02  
59  12   7.5995975E+00   7.5995975E+00  
59  13   7.8333848E-01   7.8333848E-01  
59  14   6.8190481E+00   6.8190481E+00  
59  15   4.2107195E+00   4.2107195E+00  
59  16   1.2181807E+01   1.2181807E+01  
59  17   1.5819520E+00   1.5819520E+00  
59  18   2.1271255E+00   2.1271255E+00  
59  19   8.3948385E+00   8.3948385E+00  
59  20   3.6371169E+00   3.6371169E+00  
59  21   1.8079655E+00   1.8079655E+00  
59  22   9.6984830E+00   9.6984830E+00  
59  23   3.1821312E+00   3.1821312E+00  
59  24   2.4018146E+01   2.4018146E+01  
59  25   2.6660779E+00   2.6660779E+00  
59  26   1.3910926E+01   1.3910926E+01  
59  27   3.5422633E+00   3.5422633E+00  
59  28   6.3773367E+00   6.3773367E+00  
59  29   2.2240106E+01   2.2240106E+01  
59  30   3.9900147E+00   3.9900147E+00  
59  31   3.1507503E+00   3.1507503E+00  
59  32   1.5635562E+02   1.5635562E+02  
59  33   8.9222257E+00   8.9222257E+00  
59  34   2.4520347E+00   2.4520347E+00  
59  35   3.2686489E+00   3.2686489E+00  
59  36   1.3168643E+01   1.3168643E+01  
59  37   3.7421680E+00   3.7421680E+00  
59  38   3.1987054E+00   3.1987054E+00  
59  39   2.6450681E+00   2.6450681E+00  
59  40   4.6131876E+00   4.6131876E+00  
60  1   1.0616324E+01   1.0616324E+01  
60  2   2.8946606E+00   2.8946606E+00  
60  3   6.0730657E+00   6.0730657E+00  
60  4   1.2252488E+01   1.2252488E+01  
60  5   1.2005655E+01   1.2005655E+01  
60  6   3.8159377E+00   3.8159377E+00  
60  7   3.5379343E+00   3.5379343E+00  
60  8   2.9642586E+01   2.9642586E+01  
60  9   5.0921677E+00   5.0921677E+00  
60  10   1.6968130E+01   1.6968130E+01  
60  11   1.5635562E+02   1.5635562E+02  
60  12   6.4509567E+00   6.4509567E+00  
60  13   7.6760089E-01   7.6760089E-01  
60  14   3.8375366E+00   3.8375366E+00  
60  15   3.5922960E+00   3.5922960E+00  
60  16   1.7188225E+01   1.7188225E+01  
60  17   1.6707741E+00   1.6707741E+00  
60  18   3.3595147E+00   3.3595147E+00  
60  19   7.0577252E+00   7.0577252E+00  
60  20   3.2654359E+00   3.2654359E+00  
60  21   1.9582960E+00   1.9582960E+00  
60  22   2.0338287E+01   2.0338287E+01  
60  23   5.1823835E+00   5.1823835E+00  
60  24   1.5635562E+02   1.5635562E+02  
60  25   1.5453945E+00   1.5453945E+00  
60  26   3.2479273E+00   3.2479273E+00  
60  27   3.6853979E+00   3.6853979E+00  
60  28   7.8279782E+00   7.8279782E+00  
60  29   1.5635562E+02   1.5635562E+02  
60  30   3.7309803E+00   3.7309803E+00  
60  31   4.4534848E+00   4.4534848E+00  
60  32   1.5605401E+01   1.5605401E+01  
60  33   9.8246468E+00   9.8246468E+00  
60  34   6.0798436E+00   6.0798436E+00  
60  35   9.8733484E+00   9.8733484E+00  
60  36   1.1489816E+01   1.1489816E+01  
60  37   8.6105422E+00   8.6105422E+00  
60  38   3.4251314E+00   3.4251314E+00  
60  39   3.2991046E+00   3.2991046E+00  
60  40   1.3908200E+01   1.3908200E+01  
61  1   1.5635562E+02   1.5635562E+02  
61  2   4.5856816E+00   4.5856816E+00  
61  3   3.8169394E+00   3.8169394E+00  
61  4   1.2580889E+01   1.2580889E+01  
61  5   1.2763284E+01   1.2763284E+01  
61  6   3.1115584E+00   3.1115584E+00  
61  7   3.0868882E+00   3.0868882E+00  
61  8   3.5938541E+01   3.5938541E+01  
61  9   1.1910399E+01   1.1910399E+01  
61  10   1.4451119E+01   1.4451119E+01  
61  11   3.3729617E+00   3.3729617E+00  
61  12   7.4983780E-01   7.4983780E-01  
61  13   6.9343963E-01   6.9343963E-01  
61  14   3.3536449E+00   3.3536449E+00  
61  15   5.0531750E+00   5.0531750E+00  
61  16   2.4769499E+01   2.4769499E+01  
61  17   1.8361026E+00   1.8361026E+00  
61  18   3.2470716E+00   3.2470716E+00  
61  19   3.8154308E+00   3.8154308E+00  
61  20   3.5815575E+00   3.5815575E+00  
61  21   1.9821578E+00   1.9821578E+00  
61  22   9.6349870E+00   9.6349870E+00  
61  23   6.1107247E+00   6.1107247E+00  
61  24   1.5635562E+02   1.5635562E+02  
61  25   9.3814595E-01   9.3814595E-01  
61  26   7.7542699E+00   7.7542699E+00  
61  27   3.2928490E+00   3.2928490E+00  
61  28   5.1551521E+00   5.1551521E+00  
61  29   1.0655540E+01   1.0655540E+01  
61  30   3.6062350E+00   3.6062350E+00  
61  31   1.9097271E+00   1.9097271E+00  
61  32   5.5083969E+00   5.5083969E+00  
61  33   6.4300969E+00   6.4300969E+00  
61  34   4.0686866E+00   4.0686866E+00  
61  35   5.0418442E+00   5.0418442E+00  
61  36   1.0363246E+01   1.0363246E+01  
61  37   1.7791762E+01   1.7791762E+01  
61  38   3.2251229E+00   3.2251229E+00  
61  39   1.1831625E+00   1.1831625E+00  
61  40   1.5635562E+02   1.5635562E+02  
62  1   1.5635562E+02   1.5635562E+02  
62  2   5.7928254E+00   5.7928254E+00  
62  3   1.1611602E+01   1.1611602E+01  
62  4   1.4560799E+01   1.4560799E+01  
62  5   5.3698908E+00   5.3698908E+00  
62  6   5.4145376E+00   5.4145376E+00  
62  7   9.0799051E-01   9.0799051E-01  
62  8   8.1473812E+00   8.1473812E+00  
62  9   1.2146015E+01   1.2146015E+01  
62  10   7.0057904E+00   7.0057904E+00  
62  11   6.4995735E+00   6.4995735E+00  
62  12   3.4816914E+00   3.4816914E+00  
62  13   5.8995538E-01   5.8995538E-01  
62  14   2.8739829E+00   2.8739829E+00  
62  15   8.4979973E+00   8.4979973E+00  
62  16   2.7063939E+01   2.7063939E+01  
62  17   2.3076018E+00   2.3076018E+00  
62  18   2.6739105E+00   2.6739105E+00  
62  19   6.2322236E+00   6.2322236E+00  
62  20   4.7139680E+00   4.7139680E+00  
62  21   1.8267036E+00   1.8267036E+00  
62  22   3.1981628E+00   3.1981628E+00  
62  23   8.9875354E+00   8.9875354E+00  
62  24   2.8344628E+01   2.8344628E+01  
62  25   1.9711143E+00   1.9711143E+00  
62  26   8.9032661E+00   8.9032661E+00  
62  27   3.2202052E+00   3.2202052E+00  
62  28   1.0561959E+01   1.0561959E+01  
62  29   3.8868045E+00   3.8868045E+00  
62  30   4.6507683E+00   4.6507683E+00  
62  31   9.2705175E-01   9.2705175E-01  
62  32   1.8806021E+01   1.8806021E+01  
62  33   5.0829588E+00   5.0829588E+00  
62  34   2.3630827E+00   2.3630827E+00  
62  35   3.6597755E+00   3.6597755E+00  
62  36   3.1793923E+00   3.1793923E+00  
62  37   2.7172156E+01   2.7172156E+01  
62  38   2.9225637E+00   2.9225637E+00  
62  39   1.9849758E+00   1.9849758E+00  
62  40   1.2776941E+01   1.2776941E+01  
63  1   2.1854888E+01   2.1854888E+01  
63  2   8.1372480E+00   8.1372480E+00  
63  3   1.4665315E+01   1.4665315E+01  
63  4   1.0616728E+01   1.0616728E+01  
63  5   1.0755055E+01   1.0755055E+01  
63  6   6.4668499E+00   6.4668499E+00  
63  7   9.8014118E-01   9.8014118E-01  
63  8   1.5635562E+02   1.5635562E+02  
63  9   1.3454495E+01   1.3454495E+01  
63  10   4.7704841E+00   4.7704841E+00  
63  11   1.3479377E+01   1.3479377E+01  
63  12   3.8312960E+00   3.8312960E+00  
63  13   6.6902335E-01   6.6902335E-01  
63  14   3.3879515E+00   3.3879515E+00  
63  15   8.6034620E+00   8.6034620E+00  
63  16   3.0181473E+01   3.0181473E+01  
63  17   2.3820021E+00   2.3820021E+00  
63  18   2.0972870E+00   2.0972870E+00  
63  19   5.5505162E+00   5.5505162E+00  
63  20   4.6848529E+00   4.6848529E+00  
63  21   1.7907030E+00   1.7907030E+00  
63  22   8.7920123E+01   8.7920123E+01  
63  23   3.4346364E+00   3.4346364E+00  
63  24   1.7694884E+01   1.7694884E+01  
63  25   2.0676561E+00   2.0676561E+00  
63  26   8.7400522E+00   8.7400522E+00  
63  27   3.1340082E+00   3.1340082E+00  
63  28   1.2137092E+01   1.2137092E+01  
63  29   9.1013485E+01   9.1013485E+01  
63  30   6.3476106E+00   6.3476106E+00  
63  31   2.6230502E+00   2.6230502E+00  
63  32   2.2756043E+01   2.2756043E+01  
63  33   5.2627119E+00   5.2627119E+00  
63  34   2.6690486E+00   2.6690486E+00  
63  35   6.7302005E+00   6.7302005E+00  
63  36   6.4621871E+00   6.4621871E+00  
63  37   2.0571135E+01   2.0571135E+01  
63  38   1.3464345E+01   1.3464345E+01  
63  39   4.8135759E+00   4.8135759E+00  
63  40   2.5834943E+00   2.5834943E+00  
64  1   1.0844628E+01   1.0844628E+01  
64  2   1.8908686E+01   1.8908686E+01  
64  3   3.2895861E+00   3.2895861E+00  
64  4   1.0671502E+01   1.0671502E+01  
64  5   1.2118575E+01   1.2118575E+01  
64  6   6.0840892E+00   6.0840892E+00  
64  7   6.8420348E-01   6.8420348E-01  
64  8   1.5635562E+02   1.5635562E+02  
64  9   1.2746010E+01   1.2746010E+01  
64  10   8.7774895E+00   8.7774895E+00  
64  11   3.5636348E+00   3.5636348E+00  
64  12   2.0820365E+00   2.0820365E+00  
64  13   7.6192035E-01   7.6192035E-01  
64  14   4.2671467E+00   4.2671467E+00  
64  15   9.3270806E+00   9.3270806E+00  
64  16   1.3908925E+01   1.3908925E+01  
64  17   2.2259225E+00   2.2259225E+00  
64  18   1.8255397E+00   1.8255397E+00  
64  19   3.4474543E+00   3.4474543E+00  
64  20   6.2907004E+00   6.2907004E+00  
64  21   1.8344191E+00   1.8344191E+00  
64  22   4.0407076E+01   4.0407076E+01  
64  23   3.6665531E+00   3.6665531E+00  
64  24   8.2905102E+00   8.2905102E+00  
64  25   1.3427881E+00   1.3427881E+00  
64  26   1.0156280E+01   1.0156280E+01  
64  27   4.3289479E+00   4.3289479E+00  
64  28   3.8234019E+00   3.8234019E+00  
64  29   4.5836138E+00   4.5836138E+00  
64  30   9.9449100E+00   9.9449100E+00  
64  31   2.3631371E+00   2.3631371E+00  
64  32   1.4998171E+01   1.4998171E+01  
64  33   1.3486699E+01   1.3486699E+01  
64  34   1.2936283E+00   1.2936283E+00  
64  35   1.6064056E+01   1.6064056E+01  
64  36   9.8774864E+00   9.8774864E+00  
64  37   1.1668656E+01   1.1668656E+01  
64  38   1.5236364E+01   1.5236364E+01  
64  39   6.8995220E+00   6.8995220E+00  
64  40   4.9373377E+00   4.9373377E+00  
65  1   3.6262600E+00   3.6262600E+00  
65  2   1.6399985E+01   1.6399985E+01  
65  3   5.4868835E+00   5.4868835E+00  
65  4   1.1130093E+01   1.1130093E+01  
65  5   6.9865387E+00   6.9865387E+00  
65  6   1.0531952E+01   1.0531952E+01  
65  7   8.1231466E-01   8.1231466E-01  
65  8   8.7920123E+01   8.7920123E+01  
65  9   3.8247898E+00   3.8247898E+00  
65  10   1.3811100E+01   1.3811100E+01  
65  11   9.3075979E+00   9.3075979E+00  
65  12   2.2851651E+00   2.2851651E+00  
65  13   8.2618537E-01   8.2618537E-01  
65  14   3.1359262E+00   3.1359262E+00  
65  15   1.1812710E+01   1.1812710E+01  
65  16   7.3756147E+00   7.3756147E+00  
65  17   1.7719353E+00   1.7719353E+00  
65  18   1.5583563E+00   1.5583563E+00  
65  19   9.7911426E+00   9.7911426E+00  
65  20   5.2621229E+00   5.2621229E+00  
65  21   6.3174981E-01   6.3174981E-01  
65  22   3.7917885E+00   3.7917885E+00  
65  23   3.2832036E+00   3.2832036E+00  
65  24   3.4696166E+00   3.4696166E+00  
65  25   9.1517070E-01   9.1517070E-01  
65  26   3.8977149E+00   3.8977149E+00  
65  27   5.2595737E+00   5.2595737E+00  
65  28   6.9367608E+00   6.9367608E+00  
65  29   2.9673026E+00   2.9673026E+00  
65  30   1.0453631E+01   1.0453631E+01  
65  31   2.2291802E+00   2.2291802E+00  
65  32   6.9974163E+00   6.9974163E+00  
65  33   4.1003026E+01   4.1003026E+01  
65  34   1.0150761E+00   1.0150761E+00  
65  35   1.9243208E+01   1.9243208E+01  
65  36   9.4994590E+00   9.4994590E+00  
65  37   3.4003461E+00   3.4003461E+00  
65  38   7.4986744E+00   7.4986744E+00  
65  39   3.4004663E+00   3.4004663E+00  
65  40   3.8411673E+00   3.8411673E+00  
66  1   4.6065712E+00   4.6065712E+00  
66  2   2.1203810E+01   2.1203810E+01  
66  3   2.5810292E+01   2.5810292E+01  
66  4   1.2087796E+01   1.2087796E+01  
66  5   3.3124579E+00   3.3124579E+00  
66  6   8.2959830E+00   8.2959830E+00  
66  7   2.1046005E+00   2.1046005E+00  
66  8   4.1003075E+01   4.1003075E+01  
66  9   4.9753794E+00   4.9753794E+00  
66  10   1.5528922E+01   1.5528922E+01  
66  11   1.5604739E+01   1.5604739E+01  
66  12   4.2797299E+00   4.2797299E+00  
66  13   8.6259057E-01   8.6259057E-01  
66  14   8.6675322E+01   8.6675322E+01  
66  15   2.6511008E+01   2.6511008E+01  
66  16   8.8470467E+00   8.8470467E+00  
66  17   1.5204371E+00   1.5204371E+00  
66  18   5.3062089E+00   5.3062089E+00  
66  19   8.7920123E+01   8.7920123E+01  
66  20   9.9579782E+00   9.9579782E+00  
66  21   1.4045966E+00   1.4045966E+00  
66  22   3.2056832E+00   3.2056832E+00  
66  23   5.4481210E+00   5.4481210E+00  
66  24   3.2880959E+00   3.2880959E+00  
66  25   6.1137789E-01   6.1137789E-01  
66  26   4.1003026E+01   4.1003026E+01  
66  27   4.3848840E+00   4.3848840E+00  
66  28   3.1933128E+00   3.1933128E+00  
66  29   4.6204928E+00   4.6204928E+00  
66  30   7.3422648E+00   7.3422648E+00  
66  31   2.1367039E+00   2.1367039E+00  
66  32   3.1455050E+00   3.1455050E+00  
66  33   8.7920123E+01   8.7920123E+01  
66  34   1.1369057E+00   1.1369057E+00  
66  35   1.5635562E+02   1.5635562E+02  
66  36   7.6069172E+00   7.6069172E+00  
66  37   4.8647396E+00   4.8647396E+00  
66  38   3.2553708E+00   3.2553708E+00  
66  39   9.8712743E-01   9.8712743E-01  
66  40   5.7476985E+00   5.7476985E+00  
67  1   3.9499677E+00   3.9499677E+00  
67  2   1.7136187E+01   1.7136187E+01  
67  3   4.4333915E+01   4.4333915E+01  
67  4   1.6829485E+01   1.6829485E+01  
67  5   3.7505653E+00   3.7505653E+00  
67  6   7.3863048E+00   7.3863048E+00  
67  7   2.4553321E+00   2.4553321E+00  
67  8   1.3633172E+01   1.3633172E+01  
67  9   1.1314397E+01   1.1314397E+01  
67  10   2.7863604E+01   2.7863604E+01  
67  11   6.4478608E+00   6.4478608E+00  
67  12   5.0976421E+00   5.0976421E+00  
67  13   7.6192035E-01   7.6192035E-01  
67  14   2.2584040E+01   2.2584040E+01  
67  15   1.4147199E+01   1.4147199E+01  
67  16   8.7758517E+00   8.7758517E+00  
67  17   1.0688746E+00   1.0688746E+00  
67  18   7.2408889E+00   7.2408889E+00  
67  19   4.8108011E+00   4.8108011E+00  
67  20   8.4506549E+00   8.4506549E+00  
67  21   4.4936652E-01   4.4936652E-01  
67  22   3.9092499E+00   3.9092499E+00  
67  23   6.8893680E+00   6.8893680E+00  
67  24   3.4406573E+00   3.4406573E+00  
67  25   4.7234760E-01   4.7234760E-01  
67  26   8.7920123E+01   8.7920123E+01  
67  27   3.3556738E+00   3.3556738E+00  
67  28   1.1456653E+01   1.1456653E+01  
67  29   2.3876169E+01   2.3876169E+01  
67  30   2.8610019E+00   2.8610019E+00  
67  31   5.1696321E-01   5.1696321E-01  
67  32   2.8770573E+00   2.8770573E+00  
67  33   3.3488499E+00   3.3488499E+00  
67  34   1.4412443E+00   1.4412443E+00  
67  35   1.5605153E+01   1.5605153E+01  
67  36   4.6228662E+00   4.6228662E+00  
67  37   7.8026047E+00   7.8026047E+00  
67  38   6.6350094E+00   6.6350094E+00  
67  39   5.1271771E-01   5.1271771E-01  
67  40   1.5512482E+01   1.5512482E+01  
68  1   2.7750375E+00   2.7750375E+00  
68  2   3.1885505E+00   3.1885505E+00  
68  3   7.2215769E+01   7.2215769E+01  
68  4   2.9487989E+01   2.9487989E+01  
68  5   4.3309650E+00   4.3309650E+00  
68  6   5.6362232E+00   5.6362232E+00  
68  7   1.1545993E+00   1.1545993E+00  
68  8   5.1801071E+00   5.1801071E+00  
68  9   8.7918244E+01   8.7918244E+01  
68  10   3.1690117E+01   3.1690117E+01  
68  11   3.4128711E+00   3.4128711E+00  
68  12   1.8364783E+00   1.8364783E+00  
68  13   5.3274178E-01   5.3274178E-01  
68  14   2.0494889E+01   2.0494889E+01  
68  15   3.2001898E+00   3.2001898E+00  
68  16   6.3489351E+00   6.3489351E+00  
68  17   7.2774853E-01   7.2774853E-01  
68  18   5.1592922E+00   5.1592922E+00  
68  19   3.7240699E+00   3.7240699E+00  
68  20   7.6372104E+00   7.6372104E+00  
68  21   5.9047219E-01   5.9047219E-01  
68  22   4.7270275E+00   4.7270275E+00  
68  23   9.4828823E+00   9.4828823E+00  
68  24   5.6625350E+00   5.6625350E+00  
